# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
1.300000000000000000e+01 9.268733847950726386e+02 3.318075163717297826e+00 0.000000000000000000e+00 3.318075163717297826e+00 0.000000000000000000e+00 9.835053842815636438e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.437949873805878243e-01
1.400000000000000000e+01 9.305795286375504247e+02 3.300019418467944110e+00 0.000000000000000000e+00 3.300019418467944110e+00 0.000000000000000000e+00 9.549071803664721525e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.250027490925845752e-01
1.500000000000000000e+01 9.357666189733511146e+02 3.296312411615303084e+00 0.000000000000000000e+00 3.296312411615303084e+00 0.000000000000000000e+00 9.291676862387908686e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.080031003181056715e-01
1.600000000000000000e+01 9.425944351923860722e+02 3.300292361898879534e+00 0.000000000000000000e+00 3.300292361898879534e+00 0.000000000000000000e+00 9.058069581909961032e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.925213250881710136e-01
1.700000000000000000e+01 9.508914384489128224e+02 3.308934529729411711e+00 0.000000000000000000e+00 3.308934529729411711e+00 0.000000000000000000e+00 8.845127655384936727e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.783398132105669331e-01
1.800000000000000000e+01 9.596424375603542103e+02 3.321235042044231811e+00 0.000000000000000000e+00 3.321235042044231811e+00 0.000000000000000000e+00 8.650692977935084960e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.652821123665299208e-01
1.900000000000000000e+01 9.700795932962200823e+02 3.340438046046998899e+00 0.000000000000000000e+00 3.340438046046998899e+00 0.000000000000000000e+00 8.472886832316622874e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.532036632563117617e-01
2.000000000000000000e+01 9.807978211264592119e+02 3.364314158463124649e+00 0.000000000000000000e+00 3.364314158463124649e+00 0.000000000000000000e+00 8.309828592076959897e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.419854522691656129e-01
2.100000000000000000e+01 9.920950683756425406e+02 3.394496941880347229e+00 0.000000000000000000e+00 3.394496941880347229e+00 0.000000000000000000e+00 8.159855941048890227e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.315279370544024884e-01
2.200000000000000000e+01 1.003938655359504537e+03 3.430420390523287288e+00 0.000000000000000000e+00 3.430420390523287288e+00 0.000000000000000000e+00 8.021623669016922920e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.217468802625709889e-01
2.300000000000000000e+01 1.016245565418806564e+03 3.471002592116938068e+00 0.000000000000000000e+00 3.471002592116938068e+00 0.000000000000000000e+00 7.894056499714574571e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.125709669756253195e-01
2.400000000000000000e+01 1.029021824626229318e+03 3.513044215383225310e+00 0.000000000000000000e+00 3.513044215383225310e+00 0.000000000000000000e+00 7.776205560808129302e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.039387585798037472e-01
2.500000000000000000e+01 1.042236732555643130e+03 3.552253045174710522e+00 0.000000000000000000e+00 3.552253045174710522e+00 0.000000000000000000e+00 7.667251095253040383e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.957973634030262700e-01
2.600000000000000000e+01 1.055802854247682262e+03 3.587312018450591111e+00 0.000000000000000000e+00 3.587312018450591111e+00 0.000000000000000000e+00 7.566484610921453413e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.881010779219722706e-01
2.700000000000000000e+01 1.069779372115122442e+03 3.615531923469314179e+00 0.000000000000000000e+00 3.615531923469314179e+00 0.000000000000000000e+00 7.473358029885273091e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.808100410163641536e-01
2.800000000000000000e+01 1.084100319959847866e+03 3.636297511546590311e+00 0.000000000000000000e+00 3.636297511546590311e+00 0.000000000000000000e+00 7.387501070060619179e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.738892964725867629e-01
2.900000000000000000e+01 1.098777038237344641e+03 3.650568702223615514e+00 0.000000000000000000e+00 3.650568702223615514e+00 0.000000000000000000e+00 7.308622374738859007e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.673077063471919868e-01
3.000000000000000000e+01 1.113799868850461735e+03 3.658597943217816617e+00 0.000000000000000000e+00 3.658597943217816617e+00 0.000000000000000000e+00 7.236436988115518831e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.610380495327346395e-01
3.100000000000000000e+01 1.128976116183985368e+03 3.660979838953029919e+00 0.000000000000000000e+00 3.660979838953029919e+00 0.000000000000000000e+00 7.170675354719608929e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.550560208325284961e-01
3.200000000000000000e+01 1.144462494538639703e+03 3.658084443221395254e+00 0.000000000000000000e+00 3.658084443221395254e+00 0.000000000000000000e+00 7.111092663727441865e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.493399303799651134e-01
3.300000000000000000e+01 1.160241160701559465e+03 3.649489271864837292e+00 0.000000000000000000e+00 3.649489271864837292e+00 0.000000000000000000e+00 7.057422692102128803e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.438702635128139451e-01
3.400000000000000000e+01 1.176264642738006387e+03 3.634109221580018811e+00 0.000000000000000000e+00 3.634109221580018811e+00 0.000000000000000000e+00 7.009474447897947602e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.386293494876543075e-01
3.500000000000000000e+01 1.192545102296646974e+03 3.611973167079055358e+00 0.000000000000000000e+00 3.611973167079055358e+00 0.000000000000000000e+00 6.967077173483982033e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.336013758656452333e-01
3.600000000000000000e+01 1.209015099540582469e+03 3.582558462681582512e+00 0.000000000000000000e+00 3.582558462681582512e+00 0.000000000000000000e+00 6.930002091804656761e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.287721994013529159e-01
3.700000000000000000e+01 1.225639585399308771e+03 3.544413598861033243e+00 0.000000000000000000e+00 3.544413598861033243e+00 0.000000000000000000e+00 6.898065370311138311e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.241289617121469790e-01
3.800000000000000000e+01 1.242530535853042693e+03 3.495907665621759364e+00 0.000000000000000000e+00 3.495907665621759364e+00 0.000000000000000000e+00 6.871146731549346853e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.196598453534961526e-01
3.900000000000000000e+01 1.259685687766892443e+03 3.436497273416115661e+00 0.000000000000000000e+00 3.436497273416115661e+00 0.000000000000000000e+00 6.849173974618070204e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.153541009449064347e-01
4.000000000000000000e+01 1.277069646780442781e+03 3.365936527921256527e+00 0.000000000000000000e+00 3.365936527921256527e+00 0.000000000000000000e+00 6.832096193064740586e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.112018881557251149e-01
4.100000000000000000e+01 1.294631602496655432e+03 3.284185974122767693e+00 0.000000000000000000e+00 3.284185974122767693e+00 0.000000000000000000e+00 6.819862087183451438e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.071940843038445168e-01
4.200000000000000000e+01 1.312369946126735385e+03 3.191956983414439897e+00 0.000000000000000000e+00 3.191956983414439897e+00 0.000000000000000000e+00 6.812381783722765149e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.033223497759019782e-01
4.300000000000000000e+01 1.330282505134599660e+03 3.089751838442302834e+00 0.000000000000000000e+00 3.089751838442302834e+00 0.000000000000000000e+00 6.809563866531818110e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.995791821120286968e-01
4.400000000000000000e+01 1.348403544010407813e+03 2.976687005764457439e+00 0.000000000000000000e+00 2.976687005764457439e+00 0.000000000000000000e+00 6.811326113773040758e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.959576328912010612e-01
4.500000000000000000e+01 1.366778965913717229e+03 2.852442462135861057e+00 0.000000000000000000e+00 2.852442462135861057e+00 0.000000000000000000e+00 6.817654586289697560e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.924512344505288741e-01
4.600000000000000000e+01 1.385342513525077720e+03 2.717413945962100286e+00 0.000000000000000000e+00 2.717413945962100286e+00 0.000000000000000000e+00 6.828521147559238891e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.890539030551865562e-01
4.700000000000000000e+01 1.404020393275165361e+03 2.571844238119972648e+00 0.000000000000000000e+00 2.571844238119972648e+00 0.000000000000000000e+00 6.843860094995528609e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.857600661110959783e-01
4.800000000000000000e+01 1.422834605771502311e+03 2.414837990616514496e+00 0.000000000000000000e+00 2.414837990616514496e+00 0.000000000000000000e+00 6.863557111014267909e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.825645785882558214e-01
4.900000000000000000e+01 1.441851581334565481e+03 2.245286791977217256e+00 0.000000000000000000e+00 2.245286791977217256e+00 0.000000000000000000e+00 6.887502170198226414e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.794626286508488433e-01
5.000000000000000000e+01 1.461173668606410047e+03 2.062301177703800725e+00 0.000000000000000000e+00 2.062301177703800725e+00 0.000000000000000000e+00 6.915692875297528852e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.764496511710584414e-01
5.100000000000000000e+01 1.480794120296715391e+03 1.865553588353765946e+00 0.000000000000000000e+00 1.865553588353765946e+00 0.000000000000000000e+00 6.948109131963055018e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.735214151373815739e-01
5.200000000000000000e+01 1.500608407341955171e+03 1.655572634332443283e+00 0.000000000000000000e+00 1.655572634332443283e+00 0.000000000000000000e+00 6.984714672311405081e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.706740989851387003e-01
5.300000000000000000e+01 1.520519297158635709e+03 1.432978139604983880e+00 0.000000000000000000e+00 1.432978139604983880e+00 0.000000000000000000e+00 7.025439222066615086e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.679040896802447946e-01
5.400000000000000000e+01 1.540540321747412463e+03 1.197957187291365022e+00 0.000000000000000000e+00 1.197957187291365022e+00 0.000000000000000000e+00 7.070222519185324073e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.652079542559680259e-01
5.500000000000000000e+01 1.560714592104327039e+03 9.504344846828717275e-01 0.000000000000000000e+00 9.504344846828717275e-01 0.000000000000000000e+00 7.119022326207746776e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.625824704096925477e-01
5.600000000000000000e+01 1.581181325571787511e+03 6.897866688291142134e-01 0.000000000000000000e+00 6.897866688291142134e-01 0.000000000000000000e+00 7.171747481022928694e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.600245996570490270e-01
5.700000000000000000e+01 1.601988633242396418e+03 4.157609659141885405e-01 0.000000000000000000e+00 4.157609659141885405e-01 0.000000000000000000e+00 7.228370933309773427e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.575315387434711556e-01
5.800000000000000000e+01 1.623020732044196620e+03 1.288768380700433536e-01 0.000000000000000000e+00 1.288768380700433536e-01 0.000000000000000000e+00 7.288905250664381441e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.551006290110568786e-01
5.900000000000000000e+01 1.644146049227238791e+03 -1.703850234440229539e-01 0.000000000000000000e+00 -1.703850234440229539e-01 0.000000000000000000e+00 7.353353459726799102e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.527293575198321984e-01
6.000000000000000000e+01 1.665414906274292434e+03 -4.824347660241934399e-01 0.000000000000000000e+00 -4.824347660241934399e-01 0.000000000000000000e+00 7.421569296780202718e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.504153257401547705e-01
6.100000000000000000e+01 1.686928691493966198e+03 -8.079494165398215522e-01 0.000000000000000000e+00 -8.079494165398215522e-01 0.000000000000000000e+00 7.493389320457777281e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.481562671621657445e-01
6.200000000000000000e+01 1.708740759256693764e+03 -1.147474674819455309e+00 0.000000000000000000e+00 -1.147474674819455309e+00 0.000000000000000000e+00 7.568684038853498164e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.459500874838307150e-01
6.300000000000000000e+01 1.730808859253917944e+03 -1.500602275524511864e+00 0.000000000000000000e+00 -1.500602275524511864e+00 0.000000000000000000e+00 7.647458532202036086e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.437948128709329976e-01
6.400000000000000000e+01 1.753050126118519074e+03 -1.866666709267771562e+00 0.000000000000000000e+00 -1.866666709267771562e+00 0.000000000000000000e+00 7.729742951414750873e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.416885464726677757e-01
6.500000000000000000e+01 1.775419709113937643e+03 -2.245156225251942139e+00 0.000000000000000000e+00 -2.245156225251942139e+00 0.000000000000000000e+00 7.815557819374210347e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.396294883241484097e-01
6.600000000000000000e+01 1.797965338613676977e+03 -2.636160399091134199e+00 0.000000000000000000e+00 -2.636160399091134199e+00 0.000000000000000000e+00 7.904732037874424577e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.376159277196909003e-01
6.700000000000000000e+01 1.820765336627601528e+03 -3.039915145705679222e+00 0.000000000000000000e+00 -3.039915145705679222e+00 0.000000000000000000e+00 7.997092270033767658e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.356462481957753763e-01
6.800000000000000000e+01 1.843881660293531922e+03 -3.456551027516516328e+00 0.000000000000000000e+00 -3.456551027516516328e+00 0.000000000000000000e+00 8.092464039550972821e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.337189334733837720e-01
6.900000000000000000e+01 1.867303372538194253e+03 -3.885778489043348216e+00 0.000000000000000000e+00 -3.885778489043348216e+00 0.000000000000000000e+00 8.190774636838930034e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.318325334470050847e-01
7.000000000000000000e+01 1.891018033466533780e+03 -4.327388437337750915e+00 0.000000000000000000e+00 -4.327388437337750915e+00 0.000000000000000000e+00 8.291979487792158210e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.299856693127776741e-01
7.100000000000000000e+01 1.915002183147339565e+03 -4.781304051966256630e+00 0.000000000000000000e+00 -4.781304051966256630e+00 0.000000000000000000e+00 8.396052894738819106e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.281770074313519192e-01
7.200000000000000000e+01 1.939292245640859164e+03 -5.247807195148677550e+00 0.000000000000000000e+00 -5.247807195148677550e+00 0.000000000000000000e+00 8.502946450449455629e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.264052873887723361e-01
7.300000000000000000e+01 1.963906202001498968e+03 -5.727051927040857748e+00 0.000000000000000000e+00 -5.727051927040857748e+00 0.000000000000000000e+00 8.612593797633217862e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.246693144974420742e-01
7.400000000000000000e+01 1.988758050409178850e+03 -6.218122419073128349e+00 0.000000000000000000e+00 -6.218122419073128349e+00 0.000000000000000000e+00 8.724869910766408498e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.229679434298523555e-01
7.500000000000000000e+01 2.013754374991113309e+03 -6.719768274694786214e+00 0.000000000000000000e+00 -6.719768274694786214e+00 0.000000000000000000e+00 8.839643434425510371e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.213001004591734544e-01
7.600000000000000000e+01 2.038786920762282080e+03 -7.230909757911817337e+00 0.000000000000000000e+00 -7.230909757911817337e+00 0.000000000000000000e+00 8.956761420767480608e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.196647567705727666e-01
7.700000000000000000e+01 2.063792017821165700e+03 -7.750615559488017503e+00 0.000000000000000000e+00 -7.750615559488017503e+00 0.000000000000000000e+00 9.076101122828861278e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.180609149425711046e-01
7.800000000000000000e+01 2.088847142673873350e+03 -8.279217078260236562e+00 0.000000000000000000e+00 -8.279217078260236562e+00 0.000000000000000000e+00 9.197525312136740627e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.164876015240161156e-01
7.900000000000000000e+01 2.114089231467885838e+03 -8.817342600281810050e+00 0.000000000000000000e+00 -8.817342600281810050e+00 0.000000000000000000e+00 9.320905111983035507e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.149439029518932287e-01
8.000000000000000000e+01 2.139632932766103750e+03 -9.365768728397245724e+00 0.000000000000000000e+00 -9.365768728397245724e+00 0.000000000000000000e+00 9.446112592068965919e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.134289670113994952e-01
8.100000000000000000e+01 2.165575473385219993e+03 -9.924876051923661180e+00 0.000000000000000000e+00 -9.924876051923661180e+00 0.000000000000000000e+00 9.573019190206968343e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.119419843581597851e-01
8.200000000000000000e+01 2.191922314779286808e+03 -1.049420468093266479e+01 0.000000000000000000e+00 -1.049420468093266479e+01 0.000000000000000000e+00 9.701505855470815565e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.104821345836789037e-01
8.300000000000000000e+01 2.218623664377112618e+03 -1.107327007249800133e+01 0.000000000000000000e+00 -1.107327007249800133e+01 0.000000000000000000e+00 9.831438311014488729e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.090486573022702133e-01
8.400000000000000000e+01 2.245652356838549622e+03 -1.166129049165812148e+01 0.000000000000000000e+00 -1.166129049165812148e+01 0.000000000000000000e+00 9.962689953052422664e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.076408072703183949e-01
8.500000000000000000e+01 2.272973813583772426e+03 -1.225785547219425631e+01 0.000000000000000000e+00 -1.225785547219425631e+01 0.000000000000000000e+00 1.009512738131407517e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.062578797544415199e-01
8.600000000000000000e+01 2.300560890101545283e+03 -1.286218295278180257e+01 0.000000000000000000e+00 -1.286218295278180257e+01 0.000000000000000000e+00 1.022864025330121995e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.048992197430073769e-01
8.700000000000000000e+01 2.328371592165965922e+03 -1.347371375871876786e+01 0.000000000000000000e+00 -1.347371375871876786e+01 0.000000000000000000e+00 1.036308845626825015e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.035641674843461146e-01
8.800000000000000000e+01 2.356378787897351685e+03 -1.409188865289329229e+01 0.000000000000000000e+00 -1.409188865289329229e+01 0.000000000000000000e+00 1.049833967090853637e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.022520861441720386e-01
8.900000000000000000e+01 2.384585057133559530e+03 -1.471622250013580313e+01 0.000000000000000000e+00 -1.471622250013580313e+01 0.000000000000000000e+00 1.063426244756355610e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.009623948834156959e-01
9.000000000000000000e+01 2.412985566260130781e+03 -1.534637872176022277e+01 0.000000000000000000e+00 -1.534637872176022277e+01 0.000000000000000000e+00 1.077068097744252384e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.996945256123338952e-01
9.100000000000000000e+01 2.441583952044509260e+03 -1.598180647264834242e+01 0.000000000000000000e+00 -1.598180647264834242e+01 0.000000000000000000e+00 1.090745794695528126e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.984479233661324615e-01
9.200000000000000000e+01 2.470380623100476441e+03 -1.662228629323508855e+01 0.000000000000000000e+00 -1.662228629323508855e+01 0.000000000000000000e+00 1.104443895194846093e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.972220746269804148e-01
9.300000000000000000e+01 2.499391909017115722e+03 -1.726731019224914832e+01 0.000000000000000000e+00 -1.726731019224914832e+01 0.000000000000000000e+00 1.118147091315127906e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.960164770679175050e-01
9.400000000000000000e+01 2.528611829308068536e+03 -1.791666741023477272e+01 0.000000000000000000e+00 -1.791666741023477272e+01 0.000000000000000000e+00 1.131842290129434492e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.948306182870868986e-01
9.500000000000000000e+01 2.558056702157469317e+03 -1.856984995509962388e+01 0.000000000000000000e+00 -1.856984995509962388e+01 0.000000000000000000e+00 1.145513494067650129e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.936640283971755916e-01
9.600000000000000000e+01 2.587720546058625132e+03 -1.922642416158916845e+01 0.000000000000000000e+00 -1.922642416158916845e+01 0.000000000000000000e+00 1.159146202220053379e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.925162434375134790e-01
9.700000000000000000e+01 2.617604796436884499e+03 -1.988595641125516522e+01 0.000000000000000000e+00 -1.988595641125516522e+01 0.000000000000000000e+00 1.172725181257001204e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.913868049584923958e-01
9.800000000000000000e+01 2.647718314285705674e+03 -2.054801309651325170e+01 0.000000000000000000e+00 -2.054801309651325170e+01 0.000000000000000000e+00 1.186234480294203975e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.902752697347751876e-01
9.900000000000000000e+01 2.678040253943899188e+03 -2.121208631611517959e+01 0.000000000000000000e+00 -2.121208631611517959e+01 0.000000000000000000e+00 1.199659667949406483e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.891812153347045333e-01
1.000000000000000000e+02 2.708586893810011134e+03 -2.187766820072173601e+01 0.000000000000000000e+00 -2.187766820072173601e+01 0.000000000000000000e+00 1.212988558139700856e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.881042288982116339e-01
1.010000000000000000e+02 2.739351994092819041e+03 -2.254425086346606477e+01 0.000000000000000000e+00 -2.254425086346606477e+01 0.000000000000000000e+00 1.226205977775025158e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.870439318201254975e-01
1.020000000000000000e+02 2.770335806571431021e+03 -2.321154952528262783e+01 0.000000000000000000e+00 -2.321154952528262783e+01 0.000000000000000000e+00 1.239289043532528556e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.859999431101677980e-01
1.030000000000000000e+02 2.801523490956874866e+03 -2.387875952806225044e+01 0.000000000000000000e+00 -2.387875952806225044e+01 0.000000000000000000e+00 1.252237090645893947e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.849718825961666813e-01
1.040000000000000000e+02 2.832915078029271172e+03 -2.454552182967557883e+01 0.000000000000000000e+00 -2.454552182967557883e+01 0.000000000000000000e+00 1.265019801609391203e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.839594082884195347e-01
1.050000000000000000e+02 2.864503152167701955e+03 -2.521125457106840884e+01 0.000000000000000000e+00 -2.521125457106840884e+01 0.000000000000000000e+00 1.277629156082785045e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.829621844859835922e-01
1.060000000000000000e+02 2.896280312043884805e+03 -2.587530165546167282e+01 0.000000000000000000e+00 -2.587530165546167282e+01 0.000000000000000000e+00 1.290049711595042670e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.819798778713972220e-01
1.070000000000000000e+02 2.928239175541702480e+03 -2.653722985657340061e+01 0.000000000000000000e+00 -2.653722985657340061e+01 0.000000000000000000e+00 1.302273469648301152e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.810121636470786499e-01
1.080000000000000000e+02 2.960364922254791963e+03 -2.719645739523447858e+01 0.000000000000000000e+00 -2.719645739523447858e+01 0.000000000000000000e+00 1.314277592235936876e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.800587265346538013e-01
1.090000000000000000e+02 2.992665035678151980e+03 -2.785232814359062914e+01 0.000000000000000000e+00 -2.785232814359062914e+01 0.000000000000000000e+00 1.326054146428082170e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.791192812115083077e-01
1.100000000000000000e+02 3.025124729184103217e+03 -2.850440880262958743e+01 0.000000000000000000e+00 -2.850440880262958743e+01 0.000000000000000000e+00 1.337580373200427886e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.781935606306839004e-01
1.110000000000000000e+02 3.057736646779599141e+03 -2.915219180153375689e+01 0.000000000000000000e+00 -2.915219180153375689e+01 0.000000000000000000e+00 1.348848387419186334e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.772813072032208059e-01
1.120000000000000000e+02 3.090500881086883510e+03 -2.979494680254581596e+01 0.000000000000000000e+00 -2.979494680254581596e+01 0.000000000000000000e+00 1.359850292611890499e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.763822540701983410e-01
1.130000000000000000e+02 3.123410102828903746e+03 -3.043231485163228456e+01 0.000000000000000000e+00 -3.043231485163228456e+01 0.000000000000000000e+00 1.370563371876247549e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.754961563373759525e-01
1.140000000000000000e+02 3.156456926533394380e+03 -3.106363757267685699e+01 0.000000000000000000e+00 -3.106363757267685699e+01 0.000000000000000000e+00 1.380972331845834011e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.746227741705672964e-01
1.150000000000000000e+02 3.189633695482125404e+03 -3.168839590523806038e+01 0.000000000000000000e+00 -3.168839590523806038e+01 0.000000000000000000e+00 1.391076686542084939e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.737618737563750071e-01
