# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
4.100000000000000000e+01 1.246072057412379081e+03 1.737342479905074288e+00 0.000000000000000000e+00 1.737342479905074288e+00 0.000000000000000000e+00 6.227211639874810634e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.743239166694896194e-04
4.200000000000000000e+01 1.264506073484306626e+03 1.659950538206614423e+00 0.000000000000000000e+00 1.659950538206614423e+00 0.000000000000000000e+00 6.746802622095529611e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.026959485732614856e-04
4.300000000000000000e+01 1.283088113521642072e+03 1.572096017930588063e+00 0.000000000000000000e+00 1.572096017930588063e+00 0.000000000000000000e+00 7.293529421724059825e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.317664524088203353e-04
4.400000000000000000e+01 1.301853988580506666e+03 1.472921820382371516e+00 0.000000000000000000e+00 1.472921820382371516e+00 0.000000000000000000e+00 7.867628872160850606e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.615358919218506002e-04
4.500000000000000000e+01 1.320851022266937889e+03 1.362132527342512445e+00 0.000000000000000000e+00 1.362132527342512445e+00 0.000000000000000000e+00 8.469947329708339689e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.920045112031649468e-04
4.600000000000000000e+01 1.340014281135359397e+03 1.240147020824552859e+00 0.000000000000000000e+00 1.240147020824552859e+00 0.000000000000000000e+00 9.101130628409538625e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.231723204106821519e-04
4.700000000000000000e+01 1.359271188787397705e+03 1.107229279917775644e+00 0.000000000000000000e+00 1.107229279917775644e+00 0.000000000000000000e+00 9.761371003560770365e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.550390856599809453e-04
4.800000000000000000e+01 1.378644861766903659e+03 9.625035273853191908e-01 0.000000000000000000e+00 9.625035273853191908e-01 0.000000000000000000e+00 1.045030933992110583e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.876043288113318032e-04
4.900000000000000000e+01 1.398202771886895789e+03 8.048796540748923700e-01 0.000000000000000000e+00 8.048796540748923700e-01 0.000000000000000000e+00 1.116757862681835717e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.208673335052439016e-04
5.000000000000000000e+01 1.418048243141317243e+03 6.334855584362081293e-01 0.000000000000000000e+00 6.334855584362081293e-01 0.000000000000000000e+00 1.191385050120624817e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.548271585856167046e-04
5.100000000000000000e+01 1.438175428529559213e+03 4.480097721674233258e-01 0.000000000000000000e+00 4.480097721674233258e-01 0.000000000000000000e+00 1.268956867682767831e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.894826601899707584e-04
5.200000000000000000e+01 1.458480621375536202e+03 2.489954385438035711e-01 0.000000000000000000e+00 2.489954385438035711e-01 0.000000000000000000e+00 1.349495270330690888e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.248325197549815647e-04
5.300000000000000000e+01 1.478867366967847374e+03 3.707612058172720521e-02 0.000000000000000000e+00 3.707612058172720521e-02 0.000000000000000000e+00 1.432985026367789017e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.608752786539897801e-04
5.400000000000000000e+01 1.499349921782736828e+03 -1.875480449350821477e-01 0.000000000000000000e+00 -1.875480449350821477e-01 0.000000000000000000e+00 1.519418170468917195e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.976093781402719119e-04
5.500000000000000000e+01 1.519972076872409389e+03 -4.249400986739427788e-01 0.000000000000000000e+00 -4.249400986739427788e-01 0.000000000000000000e+00 1.608801550364116761e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.035033201668112204e-03
5.600000000000000000e+01 1.540873688005434360e+03 -6.757118508600771234e-01 0.000000000000000000e+00 -6.757118508600771234e-01 0.000000000000000000e+00 1.701090287472275808e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.073145122202035992e-03
5.700000000000000000e+01 1.562103457991823689e+03 -9.401054173017246995e-01 0.000000000000000000e+00 -9.401054173017246995e-01 0.000000000000000000e+00 1.796300030507978485e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.111943548737419005e-03
5.800000000000000000e+01 1.583546159542726400e+03 -1.217591227614938321e+00 0.000000000000000000e+00 -1.217591227614938321e+00 0.000000000000000000e+00 1.894483843622406793e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.151426972936391924e-03
5.900000000000000000e+01 1.605070744718663263e+03 -1.507679036144749629e+00 0.000000000000000000e+00 -1.507679036144749629e+00 0.000000000000000000e+00 1.995683031103563931e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.191594012544386783e-03
