# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
3.800000000000000000e+01 1.227201745668147169e+03 2.998493701354751906e+00 0.000000000000000000e+00 2.998493701354751906e+00 0.000000000000000000e+00 4.878352437352562743e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.889044207882533466e-01
3.900000000000000000e+01 1.244610160239854849e+03 2.944223619533221648e+00 0.000000000000000000e+00 2.944223619533221648e+00 0.000000000000000000e+00 4.876972639832357070e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.859498778825654841e-01
4.000000000000000000e+01 1.262237378366232633e+03 2.878621679093691821e+00 0.000000000000000000e+00 2.878621679093691821e+00 0.000000000000000000e+00 4.879760639992112847e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.831011536785645877e-01
4.100000000000000000e+01 1.280033239871606838e+03 2.801659673301965192e+00 0.000000000000000000e+00 2.801659673301965192e+00 0.000000000000000000e+00 4.886710201957458199e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.803520823220144731e-01
4.200000000000000000e+01 1.297996720869378805e+03 2.714059007417131575e+00 0.000000000000000000e+00 2.714059007417131575e+00 0.000000000000000000e+00 4.897771651017339689e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.776969617951220992e-01
4.300000000000000000e+01 1.316126163410621302e+03 2.616330466025663881e+00 0.000000000000000000e+00 2.616330466025663881e+00 0.000000000000000000e+00 4.912887632236375701e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.751305245377552167e-01
4.400000000000000000e+01 1.334456310594884826e+03 2.507598553664847962e+00 0.000000000000000000e+00 2.507598553664847962e+00 0.000000000000000000e+00 4.932008126228133449e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.726479350673140511e-01
4.500000000000000000e+01 1.353033512603311237e+03 2.387550890821393601e+00 0.000000000000000000e+00 2.387550890821393601e+00 0.000000000000000000e+00 4.955149816816716291e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.702447350236700796e-01
4.600000000000000000e+01 1.371791926789529271e+03 2.256590630825390242e+00 0.000000000000000000e+00 2.256590630825390242e+00 0.000000000000000000e+00 4.982314273791736414e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.679167898282879823e-01
4.700000000000000000e+01 1.390658153492494193e+03 2.114967187257380754e+00 0.000000000000000000e+00 2.114967187257380754e+00 0.000000000000000000e+00 5.013462367078705961e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.656602704215266231e-01
4.800000000000000000e+01 1.409654536742159280e+03 1.961791255598038797e+00 0.000000000000000000e+00 1.961791255598038797e+00 0.000000000000000000e+00 5.048503990981072498e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.634716204173292442e-01
4.900000000000000000e+01 1.428847827936635440e+03 1.795960107372189807e+00 0.000000000000000000e+00 1.795960107372189807e+00 0.000000000000000000e+00 5.087351887806826900e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.613475218662208999e-01
5.000000000000000000e+01 1.448340699999353319e+03 1.616589930838439937e+00 0.000000000000000000e+00 1.616589930838439937e+00 0.000000000000000000e+00 5.130026306868075148e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.592848955767561581e-01
