# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
3.300000000000000000e+01 1.112435110667753634e+03 2.160616139478052755e+00 0.000000000000000000e+00 2.160616139478052755e+00 0.000000000000000000e+00 1.092657801297296088e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.249534462995469192e-02
3.400000000000000000e+01 1.129343435507285676e+03 2.162906229658102752e+00 0.000000000000000000e+00 2.162906229658102752e+00 0.000000000000000000e+00 1.115506520391813389e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.189962247437070880e-02
3.500000000000000000e+01 1.146468496245049437e+03 2.157727811968634946e+00 0.000000000000000000e+00 2.157727811968634946e+00 0.000000000000000000e+00 1.141051871655587302e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.132955281111215712e-02
3.600000000000000000e+01 1.163745745436208381e+03 2.144605662009898328e+00 0.000000000000000000e+00 2.144605662009898328e+00 0.000000000000000000e+00 1.169255061279589336e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.078345799577430736e-02
3.700000000000000000e+01 1.181142751935670731e+03 2.122131395880492377e+00 0.000000000000000000e+00 2.122131395880492377e+00 0.000000000000000000e+00 1.200105030331007350e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.025981605046533213e-02
3.800000000000000000e+01 1.198773869693412735e+03 2.088713788684866568e+00 0.000000000000000000e+00 2.088713788684866568e+00 0.000000000000000000e+00 1.233640491242834619e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.975724152686145790e-02
3.900000000000000000e+01 1.216638992473715689e+03 2.043845540531667115e+00 0.000000000000000000e+00 2.043845540531667115e+00 0.000000000000000000e+00 1.269933828620111727e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.927447190861555804e-02
4.000000000000000000e+01 1.234704692236621440e+03 1.987313803843745896e+00 0.000000000000000000e+00 1.987313803843745896e+00 0.000000000000000000e+00 1.309066530741809786e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.881035384118766890e-02
4.100000000000000000e+01 1.252921960172822992e+03 1.919109805548959713e+00 0.000000000000000000e+00 1.919109805548959713e+00 0.000000000000000000e+00 1.351110218552163955e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.836382998421164675e-02
4.200000000000000000e+01 1.271290829299681263e+03 1.839972944507613617e+00 0.000000000000000000e+00 1.839972944507613617e+00 0.000000000000000000e+00 1.396087304862531631e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.793392828593299321e-02
4.300000000000000000e+01 1.289810613108989628e+03 1.750430637859629712e+00 0.000000000000000000e+00 1.750430637859629712e+00 0.000000000000000000e+00 1.444007069514477437e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.751975337462280291e-02
4.400000000000000000e+01 1.308516945759352211e+03 1.649622647319199276e+00 0.000000000000000000e+00 1.649622647319199276e+00 0.000000000000000000e+00 1.494880617741550788e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.712048041155205563e-02
4.500000000000000000e+01 1.327456993535325410e+03 1.537250655939587096e+00 0.000000000000000000e+00 1.537250655939587096e+00 0.000000000000000000e+00 1.548780972035189163e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.673534765397006213e-02
4.600000000000000000e+01 1.346565659895072031e+03 1.413730861084693258e+00 0.000000000000000000e+00 1.413730861084693258e+00 0.000000000000000000e+00 1.605761960320150616e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.636364939977895977e-02
4.700000000000000000e+01 1.365770253864546476e+03 1.279324746755662323e+00 0.000000000000000000e+00 1.279324746755662323e+00 0.000000000000000000e+00 1.665832810092985894e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.600472953316359775e-02
4.800000000000000000e+01 1.385093754586461273e+03 1.133154224018737999e+00 0.000000000000000000e+00 1.133154224018737999e+00 0.000000000000000000e+00 1.728948348503540067e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.565797990147039270e-02
4.900000000000000000e+01 1.404603505612379877e+03 9.741270351195536747e-01 0.000000000000000000e+00 9.741270351195536747e-01 0.000000000000000000e+00 1.795063266562085258e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.532283498640425623e-02
5.000000000000000000e+01 1.424402744526420292e+03 8.013690728430589161e-01 0.000000000000000000e+00 8.013690728430589161e-01 0.000000000000000000e+00 1.864236692697834319e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.499876661911654530e-02
5.100000000000000000e+01 1.444485512716234098e+03 6.145669990270792304e-01 0.000000000000000000e+00 6.145669990270792304e-01 0.000000000000000000e+00 1.936505507085723443e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.468528212665087707e-02
5.200000000000000000e+01 1.464747999291786982e+03 4.142622116683160050e-01 0.000000000000000000e+00 4.142622116683160050e-01 0.000000000000000000e+00 2.011884672596731261e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.438192140996457397e-02
5.300000000000000000e+01 1.485093683548591343e+03 2.010866409239257802e-01 0.000000000000000000e+00 2.010866409239257802e-01 0.000000000000000000e+00 2.090352415827897159e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.408825378159703101e-02
5.400000000000000000e+01 1.505536729987589524e+03 -2.476110574937612219e-02 0.000000000000000000e+00 -2.476110574937612219e-02 0.000000000000000000e+00 2.171894644526429774e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.380387566936411875e-02
5.500000000000000000e+01 1.526120843330890011e+03 -2.633455052160411647e-01 0.000000000000000000e+00 -2.633455052160411647e-01 0.000000000000000000e+00 2.256512452604058638e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.352840792447977558e-02
5.600000000000000000e+01 1.546985829142672628e+03 -5.152797162092015437e-01 0.000000000000000000e+00 -5.152797162092015437e-01 0.000000000000000000e+00 2.344155558969448772e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.326149443847315812e-02
5.700000000000000000e+01 1.568180313277152891e+03 -7.808071210023252995e-01 0.000000000000000000e+00 -7.808071210023252995e-01 0.000000000000000000e+00 2.434834538511326807e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.300280070530813209e-02
5.800000000000000000e+01 1.589588996171263716e+03 -1.059399340971446835e+00 0.000000000000000000e+00 -1.059399340971446835e+00 0.000000000000000000e+00 2.528597680844368867e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.275201193927337384e-02
5.900000000000000000e+01 1.611080791788964689e+03 -1.350567252950670927e+00 0.000000000000000000e+00 -1.350567252950670927e+00 0.000000000000000000e+00 2.625481793239576311e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.250883168995758105e-02
6.000000000000000000e+01 1.632706453929783493e+03 -1.654712943881466503e+00 0.000000000000000000e+00 -1.654712943881466503e+00 0.000000000000000000e+00 2.725372904469691715e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.227298027403200015e-02
6.100000000000000000e+01 1.654567772961278934e+03 -1.972505823162887140e+00 0.000000000000000000e+00 -1.972505823162887140e+00 0.000000000000000000e+00 2.828138090938272509e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.204419358108958671e-02
6.200000000000000000e+01 1.676718514132901191e+03 -2.304484571621706834e+00 0.000000000000000000e+00 -2.304484571621706834e+00 0.000000000000000000e+00 2.933675980873118316e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.182222238951512072e-02
6.300000000000000000e+01 1.699116776656027014e+03 -2.650234309252363474e+00 0.000000000000000000e+00 -2.650234309252363474e+00 0.000000000000000000e+00 3.042018154754858039e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.160683165796665722e-02
6.400000000000000000e+01 1.721680032649770055e+03 -3.009083156873889386e+00 0.000000000000000000e+00 -3.009083156873889386e+00 0.000000000000000000e+00 3.153220282708830702e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.139779895886605554e-02
6.500000000000000000e+01 1.744363778147427865e+03 -3.380513318890206786e+00 0.000000000000000000e+00 -3.380513318890206786e+00 0.000000000000000000e+00 3.267327104817286387e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.119491331975560361e-02
6.600000000000000000e+01 1.767216046329528808e+03 -3.764608622082321610e+00 0.000000000000000000e+00 -3.764608622082321610e+00 0.000000000000000000e+00 3.384190554346772628e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.099797522689552220e-02
6.700000000000000000e+01 1.790315438624686749e+03 -4.161599551145485520e+00 0.000000000000000000e+00 -4.161599551145485520e+00 0.000000000000000000e+00 3.503659049451923191e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.080679565637068684e-02
6.800000000000000000e+01 1.813724210106370492e+03 -4.571611580696851362e+00 0.000000000000000000e+00 -4.571611580696851362e+00 0.000000000000000000e+00 3.625578497022469704e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.062119575635352725e-02
6.900000000000000000e+01 1.837431675184802543e+03 -4.994350286201910905e+00 0.000000000000000000e+00 -4.994350286201910905e+00 0.000000000000000000e+00 3.749895694296518922e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.044100534633530974e-02
7.000000000000000000e+01 1.861425633071117772e+03 -5.429601943548756360e+00 0.000000000000000000e+00 -5.429601943548756360e+00 0.000000000000000000e+00 3.876584620932856384e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.026606301315770881e-02
7.100000000000000000e+01 1.885682880130027115e+03 -5.877285242795582398e+00 0.000000000000000000e+00 -5.877285242795582398e+00 0.000000000000000000e+00 4.005637565512887299e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.009621527138400310e-02
7.200000000000000000e+01 1.910240057733779167e+03 -6.337677807378049977e+00 0.000000000000000000e+00 -6.337677807378049977e+00 0.000000000000000000e+00 4.137023102591286250e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.993131595345284640e-02
7.300000000000000000e+01 1.935115350681008067e+03 -6.810929682282646169e+00 0.000000000000000000e+00 -6.810929682282646169e+00 0.000000000000000000e+00 4.270690960795330282e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.977122583663839778e-02
7.400000000000000000e+01 1.960222978777952221e+03 -7.296121185794863351e+00 0.000000000000000000e+00 -7.296121185794863351e+00 0.000000000000000000e+00 4.406531551399505142e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.961581246686710772e-02
7.500000000000000000e+01 1.985469710520472063e+03 -7.791998318535577006e+00 0.000000000000000000e+00 -7.791998318535577006e+00 0.000000000000000000e+00 4.544427952945077620e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.946494919051531103e-02
7.600000000000000000e+01 2.010747464833026470e+03 -8.297477889317852018e+00 0.000000000000000000e+00 -8.297477889317852018e+00 0.000000000000000000e+00 4.684241060075434171e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.931851545671705833e-02
7.700000000000000000e+01 2.035992764971419092e+03 -8.811625232536840713e+00 0.000000000000000000e+00 -8.811625232536840713e+00 0.000000000000000000e+00 4.825861572394913868e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.917639613007492527e-02
7.800000000000000000e+01 2.061283253091917686e+03 -9.334768465409467808e+00 0.000000000000000000e+00 -9.334768465409467808e+00 0.000000000000000000e+00 4.969165408546742380e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.903848039699871209e-02
7.900000000000000000e+01 2.086756008368975927e+03 -9.867532799602445337e+00 0.000000000000000000e+00 -9.867532799602445337e+00 0.000000000000000000e+00 5.114036008689366586e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.890466285610542224e-02
8.000000000000000000e+01 2.112525857691884084e+03 -1.041069198110428040e+01 0.000000000000000000e+00 -1.041069198110428040e+01 0.000000000000000000e+00 5.260356887906726397e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.877484227238792852e-02
8.100000000000000000e+01 2.138690156108088104e+03 -1.096462389030376627e+01 0.000000000000000000e+00 -1.096462389030376627e+01 0.000000000000000000e+00 5.408010336760799008e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.864892139597428389e-02
8.200000000000000000e+01 2.165254230328074755e+03 -1.152886586990105755e+01 0.000000000000000000e+00 -1.152886586990105755e+01 0.000000000000000000e+00 5.556888391200733857e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.852680727510675307e-02
8.300000000000000000e+01 2.192168700651172003e+03 -1.210293082271668297e+01 0.000000000000000000e+00 -1.210293082271668297e+01 0.000000000000000000e+00 5.706867007446260187e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.840841095873367278e-02
8.400000000000000000e+01 2.219406522664138265e+03 -1.268603450423158918e+01 0.000000000000000000e+00 -1.268603450423158918e+01 0.000000000000000000e+00 5.857829635710808391e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.829364688860333044e-02
8.500000000000000000e+01 2.246933228931852227e+03 -1.327776407842148565e+01 0.000000000000000000e+00 -1.327776407842148565e+01 0.000000000000000000e+00 6.009652369829882046e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.818243327987773383e-02
8.600000000000000000e+01 2.274721809268235120e+03 -1.387733529147820200e+01 0.000000000000000000e+00 -1.387733529147820200e+01 0.000000000000000000e+00 6.162233651015609492e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.807469145729172610e-02
8.700000000000000000e+01 2.302730373043832515e+03 -1.448418674602232947e+01 0.000000000000000000e+00 -1.448418674602232947e+01 0.000000000000000000e+00 6.315442271196072266e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.797034594249010936e-02
8.800000000000000000e+01 2.330931887149366958e+03 -1.509775705745919083e+01 0.000000000000000000e+00 -1.509775705745919083e+01 0.000000000000000000e+00 6.469154514484791729e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.786932440803109090e-02
8.900000000000000000e+01 2.359329054788640406e+03 -1.571755914503594020e+01 0.000000000000000000e+00 -1.571755914503594020e+01 0.000000000000000000e+00 6.623246725783276112e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.777155744883901878e-02
9.000000000000000000e+01 2.387917124193133986e+03 -1.634325452240839383e+01 0.000000000000000000e+00 -1.634325452240839383e+01 0.000000000000000000e+00 6.777550738925327556e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.767697843997417501e-02
9.100000000000000000e+01 2.416699818901028721e+03 -1.697429047674031111e+01 0.000000000000000000e+00 -1.697429047674031111e+01 0.000000000000000000e+00 6.931936722936821171e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.758552338256004877e-02
9.200000000000000000e+01 2.445677660910306713e+03 -1.761044582819624438e+01 0.000000000000000000e+00 -1.761044582819624438e+01 0.000000000000000000e+00 7.086257165565659211e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.749713096534953299e-02
9.300000000000000000e+01 2.474867051153366901e+03 -1.825121089604121138e+01 0.000000000000000000e+00 -1.825121089604121138e+01 0.000000000000000000e+00 7.240365756006063025e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.741174296907450597e-02
9.400000000000000000e+01 2.504262095692409730e+03 -1.889637318519122999e+01 0.000000000000000000e+00 -1.889637318519122999e+01 0.000000000000000000e+00 7.394138518419466344e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.732930323564638553e-02
9.500000000000000000e+01 2.533879203774680718e+03 -1.954542311879208327e+01 0.000000000000000000e+00 -1.954542311879208327e+01 0.000000000000000000e+00 7.547421826108311471e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.724975846274380942e-02
9.600000000000000000e+01 2.563712465192368199e+03 -2.019792546027985836e+01 0.000000000000000000e+00 -2.019792546027985836e+01 0.000000000000000000e+00 7.700076965084967640e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.717305773846500683e-02
9.700000000000000000e+01 2.593763389263155204e+03 -2.085344503254308535e+01 0.000000000000000000e+00 -2.085344503254308535e+01 0.000000000000000000e+00 7.851957846503291316e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.709915233791397093e-02
9.800000000000000000e+01 2.624040929862673238e+03 -2.151154671985445432e+01 0.000000000000000000e+00 -2.151154671985445432e+01 0.000000000000000000e+00 8.002911003581784088e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.702799548070193764e-02
9.900000000000000000e+01 2.654524296641854562e+03 -2.217172118252002733e+01 0.000000000000000000e+00 -2.217172118252002733e+01 0.000000000000000000e+00 8.152797885324001292e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.695954285846145271e-02
1.000000000000000000e+02 2.685229833435362252e+03 -2.283345914087384543e+01 0.000000000000000000e+00 -2.283345914087384543e+01 0.000000000000000000e+00 8.301502281067572042e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.689375234247872087e-02
1.010000000000000000e+02 2.716151383555242774e+03 -2.349625142201903927e+01 0.000000000000000000e+00 -2.349625142201903927e+01 0.000000000000000000e+00 8.448877612124809922e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.683058338583184571e-02
1.020000000000000000e+02 2.747289255516463527e+03 -2.415981194470090898e+01 0.000000000000000000e+00 -2.415981194470090898e+01 0.000000000000000000e+00 8.594700262215615449e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.676999730410771688e-02
1.030000000000000000e+02 2.778628664893091809e+03 -2.482333474488359926e+01 0.000000000000000000e+00 -2.482333474488359926e+01 0.000000000000000000e+00 8.738968815595943296e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.671195721334199330e-02
1.040000000000000000e+02 2.810169708364073358e+03 -2.548645961400973903e+01 0.000000000000000000e+00 -2.548645961400973903e+01 0.000000000000000000e+00 8.881384770260911665e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.665642774235295526e-02
1.050000000000000000e+02 2.841905029895227017e+03 -2.614860354445796631e+01 0.000000000000000000e+00 -2.614860354445796631e+01 0.000000000000000000e+00 9.021872524297637197e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.660337511330201410e-02
1.060000000000000000e+02 2.873827277687430069e+03 -2.680910929494890738e+01 0.000000000000000000e+00 -2.680910929494890738e+01 0.000000000000000000e+00 9.160282238196690852e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.655276686298999933e-02
1.070000000000000000e+02 2.905929129702945829e+03 -2.746754252210299185e+01 0.000000000000000000e+00 -2.746754252210299185e+01 0.000000000000000000e+00 9.296538402397731549e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.650457184479086181e-02
1.080000000000000000e+02 2.938195816637600274e+03 -2.812332036119946110e+01 0.000000000000000000e+00 -2.812332036119946110e+01 0.000000000000000000e+00 9.430416985864039647e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.645876013850375685e-02
1.090000000000000000e+02 2.970634863253018921e+03 -2.877578570849867745e+01 0.000000000000000000e+00 -2.877578570849867745e+01 0.000000000000000000e+00 9.561842568974446843e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.641530295190714694e-02
1.100000000000000000e+02 3.003231541329584161e+03 -2.942450435425512367e+01 0.000000000000000000e+00 -2.942450435425512367e+01 0.000000000000000000e+00 9.690591210139163358e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.637417264164718306e-02
1.110000000000000000e+02 3.035978537022344881e+03 -3.006896784880245477e+01 0.000000000000000000e+00 -3.006896784880245477e+01 0.000000000000000000e+00 9.816587578927733482e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.633534264055683638e-02
1.120000000000000000e+02 3.068875976273116521e+03 -3.070844493783948437e+01 0.000000000000000000e+00 -3.070844493783948437e+01 0.000000000000000000e+00 9.939756382547240143e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.629878702072715513e-02
1.130000000000000000e+02 3.101916588853783196e+03 -3.134257583055223861e+01 0.000000000000000000e+00 -3.134257583055223861e+01 0.000000000000000000e+00 1.005987380434546496e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.626448085129286431e-02
1.140000000000000000e+02 3.135093022266400112e+03 -3.197070133121887991e+01 0.000000000000000000e+00 -3.197070133121887991e+01 0.000000000000000000e+00 1.017679019422775166e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.623239974699022509e-02
1.150000000000000000e+02 3.168397652468498109e+03 -3.259230157969835062e+01 0.000000000000000000e+00 -3.259230157969835062e+01 0.000000000000000000e+00 1.029050389622157224e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.620252011032315531e-02
